"Seas","Bio_smry","SpawnBio","Recruit_0","retainB_1","retainN_1","deadB_1","deadN_1","F_1","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
1,1412950000,1396070000,124835000,140169000,22493400,140169000,22493400,0.100624,0.513257,0.179798,0.179798,62,"cod_EM_103",4,"h-ctl"
1,1406700000,1385640000,92328400,140438000,22013700,140438000,22013700,0.101928,0.517079,-0.119552,-0.119552,63,"cod_EM_103",4,"h-ctl"
1,1402070000,1377290000,99467200,140802000,23181800,140802000,23181800,0.102167,0.517775,-0.0432216,-0.0432216,64,"cod_EM_103",4,"h-ctl"
1,1399340000,1378240000,125601000,140945000,22905300,140945000,22905300,0.102423,0.51852,0.18985,0.18985,65,"cod_EM_103",4,"h-ctl"
1,1397890000,1374370000,95250400,139967000,22853800,139967000,22853800,0.101921,0.517058,-0.0858864,-0.0858864,66,"cod_EM_103",4,"h-ctl"
1,1404830000,1379560000,118424000,139958000,23682200,139958000,23682200,0.100909,0.514097,0.130712,0.130712,67,"cod_EM_103",4,"h-ctl"
1,1416230000,1393440000,111361000,138947000,23099300,138947000,23099300,0.0993529,0.509488,0.066158,0.066158,68,"cod_EM_103",4,"h-ctl"
1,1433070000,1407770000,114192000,138035000,23279800,138035000,23279800,0.0973418,0.503435,0.0881529,0.0881529,69,"cod_EM_103",4,"h-ctl"
1,3926780000,3897100000,115724000,0,0,0,0,0,0,-0.168182,-0.168182,7,"cod_EM_103",4,"h-ctl"
1,1455270000,1430550000,92238700,136928000,23064200,136928000,23064200,0.0949205,0.496,-0.130181,-0.130181,70,"cod_EM_103",4,"h-ctl"
1,1480440000,1456820000,311294000,137242000,22972700,137242000,22972700,0.0933884,0.49121,1.08076,1.08076,71,"cod_EM_103",4,"h-ctl"
1,1513670000,1478620000,55586100,136705000,23304200,136705000,23304200,0.0917503,0.486014,-0.646409,-0.646409,72,"cod_EM_103",4,"h-ctl"
1,1602600000,1553690000,220848000,144797000,30141700,144797000,30141700,0.0889869,0.477068,0.718894,0.718894,73,"cod_EM_103",4,"h-ctl"
1,1710550000,1684500000,100934000,149021000,27107500,149021000,27107500,0.086269,0.468044,-0.086284,-0.086284,74,"cod_EM_103",4,"h-ctl"
1,1828220000,1789340000,57854500,154952000,28916500,154952000,28916500,0.0836096,0.458989,-0.658544,-0.658544,75,"cod_EM_103",4,"h-ctl"
1,1926180000,1905500000,92385500,157732000,26301200,157732000,26301200,0.0811678,0.450473,-0.206152,-0.206152,76,"cod_EM_103",4,"h-ctl"
1,1971190000,1955540000,138940000,155588000,22579000,155588000,22579000,0.0794806,0.444473,0.195687,0.195687,77,"cod_EM_103",4,"h-ctl"
1,1969070000,1.946e+09,85793800,151068000,21111500,151068000,21111500,0.0781769,0.43977,-0.285244,-0.285244,78,"cod_EM_103",4,"h-ctl"
1,1948790000,1922300000,77717300,147747000,21532600,147747000,21532600,0.077221,0.436284,-0.381169,-0.381169,79,"cod_EM_103",4,"h-ctl"
1,3912280000,3883290000,164678000,0,0,0,0,0,0,0.187966,0.187966,8,"cod_EM_103",4,"h-ctl"
1,1916280000,1897310000,107478000,143722000,20229100,143722000,20229100,0.076511,0.433674,-0.0537836,-0.0537836,80,"cod_EM_103",4,"h-ctl"
1,1870670000,1851430000,128627000,138723000,18914100,138723000,18914100,0.0760172,0.431849,0.131865,0.131865,81,"cod_EM_103",4,"h-ctl"
1,1824650000,1799920000,115142000,134467000,18996300,134467000,18996300,0.075586,0.430247,0.028196,0.028196,82,"cod_EM_103",4,"h-ctl"
1,1.794e+09,1766840000,186964000,131723000,19762400,131723000,19762400,0.0748912,0.427653,0.517678,0.517678,83,"cod_EM_103",4,"h-ctl"
1,1786450000,1756170000,88612400,129635000,20204200,129635000,20204200,0.0737773,0.423457,-0.227406,-0.227406,84,"cod_EM_103",4,"h-ctl"
1,1814300000,1780480000,87152800,131489000,22253100,131489000,22253100,0.0727091,0.419391,-0.247546,-0.247546,85,"cod_EM_103",4,"h-ctl"
1,1852050000,1831480000,235140000,132456000,20898700,132456000,20898700,0.0716915,0.415478,0.737827,0.737827,86,"cod_EM_103",4,"h-ctl"
1,1884010000,1854880000,233471000,131564000,20092600,131564000,20092600,0.0706563,0.411457,0.727541,0.727541,87,"cod_EM_103",4,"h-ctl"
1,1949030000,1899100000,123323000,136037000,24129400,136037000,24129400,0.069942,0.408658,0.0835024,0.0835024,88,"cod_EM_103",4,"h-ctl"
1,2064370000,2020310000,70869000,144388000,27051000,144388000,27051000,0.0689646,0.404797,-0.485189,-0.485189,89,"cod_EM_103",4,"h-ctl"
1,3894450000,3865180000,107737000,0,0,0,0,0,0,-0.232822,-0.232822,9,"cod_EM_103",4,"h-ctl"
1,2187130000,2162070000,114707000,150269000,25460000,150269000,25460000,0.0677716,0.400034,-0.0189868,-0.0189868,90,"cod_EM_103",4,"h-ctl"
1,2267970000,2248680000,164533000,151592000,22458900,151592000,22458900,0.0668444,0.396293,0.333212,0.333212,91,"cod_EM_103",4,"h-ctl"
1,2303080000,2274950000,114716000,149632000,21381900,149632000,21381900,0.0656712,0.39151,-0.0299067,-0.0299067,92,"cod_EM_103",4,"h-ctl"
1,2319350000,2.287e+09,96236100,147414000,21806700,147414000,21806700,0.0642202,0.385516,-0.206683,-0.206683,93,"cod_EM_103",4,"h-ctl"
1,2323410000,2298760000,134771000,144066000,20706900,144066000,20706900,0.0626899,0.3791,0.129012,0.129012,94,"cod_EM_103",4,"h-ctl"
1,2311970000,2287900000,96386800,139631000,19310700,139631000,19310700,0.0613417,0.373365,-0.205201,-0.205201,95,"cod_EM_103",4,"h-ctl"
1,2293430000,2266680000,103306000,136395000,19120300,136395000,19120300,0.0603924,0.369281,-0.133906,-0.133906,96,"cod_EM_103",4,"h-ctl"
1,2266420000,2244250000,176344000,131416000,17931300,131416000,17931300,0.0589628,0.363055,0.402963,0.402963,97,"cod_EM_103",4,"h-ctl"
1,2237280000,2209680000,214948000,127005000,17416100,127005000,17416100,0.0579048,0.358388,0.604263,0.604263,98,"cod_EM_103",4,"h-ctl"
1,2234320000,2193730000,105657000,126234000,19162300,126234000,19162300,0.0573249,0.355809,-0.104362,-0.104362,99,"cod_EM_103",4,"h-ctl"
1,3961340000,3930320000,136308000,0,0,0,0,0,0,-0.0228992,-0.0228992,1,"cod_EM_init",4,"h-ctl"
1,3881510000,3849270000,148186000,0,0,0,0,0,0,0.0894043,0.0894043,10,"cod_EM_init",4,"h-ctl"
1,2277240000,2237570000,124859000,127710000,21021900,127710000,21021900,0.0560802,0.350221,-0.013649,-0.013649,100,"cod_EM_init",4,"h-ctl"
1,2338720000,2312790000,127465000,234992000,36289800,234992000,36289800,0.102668,0.519231,0,0,101,"cod_EM_init",4,"h-ctl"
1,2285190000,2257710000,126818000,228753000,34131300,228753000,34131300,0.102668,0,0,0,102,"cod_EM_init",4,"h-ctl"
1,2221600000,2193680000,126034000,221834000,32756000,221834000,32756000,0.102668,0,0,0,103,"cod_EM_init",4,"h-ctl"
1,3868810000,3841460000,121865000,0,0,0,0,0,0,-0.102994,-0.102994,11,"cod_EM_init",4,"h-ctl"
1,3857610000,3826860000,140861000,0,0,0,0,0,0,0.0452693,0.0452693,12,"cod_EM_init",4,"h-ctl"
1,3846280000,3817600000,171015000,0,0,0,0,0,0,0.242465,0.242465,13,"cod_EM_init",4,"h-ctl"
1,3839180000,3806070000,120011000,0,0,0,0,0,0,-0.10841,-0.10841,14,"cod_EM_init",4,"h-ctl"
1,3845520000,3811280000,100614000,0,0,0,0,0,0,-0.282011,-0.282011,15,"cod_EM_init",4,"h-ctl"
1,3855220000,3829160000,105861000,0,0,0,0,0,0,-0.228942,-0.228942,16,"cod_EM_init",4,"h-ctl"
1,3850510000,3827470000,169541000,0,0,0,0,0,0,0.244971,0.244971,17,"cod_EM_init",4,"h-ctl"
1,3827650000,3799920000,179892000,0,0,0,0,0,0,0.308111,0.308111,18,"cod_EM_init",4,"h-ctl"
1,3.809e+09,3771440000,147972000,0,0,0,0,0,0,0.116701,0.116701,19,"cod_EM_init",4,"h-ctl"
1,3961130000,3930310000,135386000,0,0,0,0,0,0,-0.0268077,-0.0268077,2,"cod_EM_init",4,"h-ctl"
1,3815160000,3777470000,104858000,0,0,0,0,0,0,-0.225058,-0.225058,20,"cod_EM_init",4,"h-ctl"
1,3841520000,3811060000,150896000,0,0,0,0,0,0,0.140582,0.140582,21,"cod_EM_init",4,"h-ctl"
1,3867070000,3840080000,167082000,0,0,0,0,0,0,0.244307,0.244307,22,"cod_EM_init",4,"h-ctl"
1,3889340000,3855250000,187892000,0,0,0,0,0,0,0.364032,0.364032,23,"cod_EM_init",4,"h-ctl"
1,3919520000,3881240000,221634000,0,0,0,0,0,0,0.531152,0.531152,24,"cod_EM_init",4,"h-ctl"
1,3973150000,3929410000,99161300,0,0,0,0,0,0,-0.271917,-0.271917,25,"cod_EM_init",4,"h-ctl"
1,4057610000,4016890000,146028000,313240000,41624300,313240000,41624300,0.0799253,0.446064,0.115077,0.115077,26,"cod_EM_init",4,"h-ctl"
1,3828880000,3802440000,127910000,297337000,37288600,297337000,37288600,0.080588,0.448422,-0.00997046,-0.00997046,27,"cod_EM_init",4,"h-ctl"
1,3600360000,3569850000,213038000,280706000,34918400,280706000,34918400,0.0810898,0.450198,0.509157,0.509157,28,"cod_EM_init",4,"h-ctl"
1,3380270000,3346280000,158486000,264545000,33200300,264545000,33200300,0.0816012,0.451999,0.223072,0.223072,29,"cod_EM_init",4,"h-ctl"
1,3959640000,3929330000,134363000,0,0,0,0,0,0,-0.0314735,-0.0314735,3,"cod_EM_init",4,"h-ctl"
1,3197590000,3155320000,147710000,252509000,34526900,252509000,34526900,0.0818557,0.452892,0.161965,0.161965,30,"cod_EM_init",4,"h-ctl"
1,3054510000,3019740000,104398000,243741000,33999900,243741000,33999900,0.0823097,0.45448,-0.177813,-0.177813,31,"cod_EM_init",4,"h-ctl"
1,2933360000,2903530000,158809000,236189000,32744000,236189000,32744000,0.0828538,0.456374,0.248396,0.248396,32,"cod_EM_init",4,"h-ctl"
1,2814140000,2787010000,178832000,227529000,30497900,227529000,30497900,0.0834648,0.45849,0.374385,0.374385,33,"cod_EM_init",4,"h-ctl"
1,2704840000,2669170000,145771000,220572000,30774000,220572000,30774000,0.084168,0.460909,0.177885,0.177885,34,"cod_EM_init",4,"h-ctl"
1,2620310000,2583430000,58102100,215711000,31722800,215711000,31722800,0.0845052,0.462064,-0.735784,-0.735784,35,"cod_EM_init",4,"h-ctl"
1,2550930000,2524270000,191358000,210975000,30705300,210975000,30705300,0.0845136,0.462093,0.460632,0.460632,36,"cod_EM_init",4,"h-ctl"
1,2469780000,2447070000,63058400,203134000,27314700,203134000,27314700,0.0847616,0.462939,-0.643317,-0.643317,37,"cod_EM_init",4,"h-ctl"
1,2392120000,2360030000,173468000,198280000,28596400,198280000,28596400,0.0850368,0.463876,0.375961,0.375961,38,"cod_EM_init",4,"h-ctl"
1,2310020000,2287390000,73640400,191343000,26085300,191343000,26085300,0.0853991,0.465107,-0.474327,-0.474327,39,"cod_EM_init",4,"h-ctl"
1,3955830000,3925760000,133190000,0,0,0,0,0,0,-0.0372447,-0.0372447,4,"cod_EM_init",4,"h-ctl"
1,2236300000,2205960000,89108100,187276000,27192900,187276000,27192900,0.0859482,0.466963,-0.275915,-0.275915,40,"cod_EM_init",4,"h-ctl"
1,2159140000,2140800000,86943300,181328000,24861400,181328000,24861400,0.0863582,0.468344,-0.293926,-0.293926,41,"cod_EM_init",4,"h-ctl"
1,2070410000,2051050000,289566000,174744000,23303500,174744000,23303500,0.0871618,0.471034,0.918875,0.918875,42,"cod_EM_init",4,"h-ctl"
1,1985860000,1953280000,37858200,167425000,23283800,167425000,23283800,0.087677,0.472747,-1.10423,-1.10423,43,"cod_EM_init",4,"h-ctl"
1,1959370000,1914780000,63183300,169673000,29516500,169673000,29516500,0.0877405,0.472958,-0.587258,-0.587258,44,"cod_EM_init",4,"h-ctl"
1,1948400000,1935550000,179578000,168561000,25591600,168561000,25591600,0.0875819,0.472432,0.454711,0.454711,45,"cod_EM_init",4,"h-ctl"
1,1918360000,1896830000,110342000,163795000,23025500,163795000,23025500,0.0875701,0.472392,-0.0274282,-0.0274282,46,"cod_EM_init",4,"h-ctl"
1,1893630000,1860110000,67937100,162330000,25286600,162330000,25286600,0.0874502,0.471994,-0.507629,-0.507629,47,"cod_EM_init",4,"h-ctl"
1,1874600000,1852400000,106311000,161850000,24774800,161850000,24774800,0.0877508,0.472992,-0.0588117,-0.0588117,48,"cod_EM_init",4,"h-ctl"
1,1842010000,1823950000,123613000,158898000,22661900,158898000,22661900,0.0882484,0.474639,0.0958406,0.0958406,49,"cod_EM_init",4,"h-ctl"
1,3949130000,3919300000,131781000,0,0,0,0,0,0,-0.044773,-0.044773,5,"cod_EM_init",4,"h-ctl"
1,1799710000,1775590000,70884200,155942000,22507000,155942000,22507000,0.0889596,0.476979,-0.453455,-0.453455,50,"cod_EM_init",4,"h-ctl"
1,1758880000,1735410000,95383400,155270000,23155100,155270000,23155100,0.0903504,0.481511,-0.150687,-0.150687,51,"cod_EM_init",4,"h-ctl"
1,1711610000,1693780000,87942000,152386000,21744600,152386000,21744600,0.0914156,0.484942,-0.22553,-0.22553,52,"cod_EM_init",4,"h-ctl"
1,1659150000,1638910000,79016000,149613000,21424100,149613000,21424100,0.0927735,0.489268,-0.323718,-0.323718,53,"cod_EM_init",4,"h-ctl"
1,1603750000,1584940000,120957000,146908000,21039900,146908000,21039900,0.094312,0.494105,0.111275,0.111275,54,"cod_EM_init",4,"h-ctl"
1,1547770000,1527510000,101258000,143617000,20643900,143617000,20643900,0.095799,0.498716,-0.0560763,-0.0560763,55,"cod_EM_init",4,"h-ctl"
1,1504440000,1479650000,106678000,142592000,22027000,142592000,22027000,0.0973775,0.503543,0.00527085,0.00527085,56,"cod_EM_init",4,"h-ctl"
1,1475870000,1453060000,61943200,142016000,22449800,142016000,22449800,0.0984406,0.506756,-0.532989,-0.532989,57,"cod_EM_init",4,"h-ctl"
1,1456840000,1436420000,100371000,141525000,22498600,141525000,22498600,0.0989355,0.508241,-0.0469077,-0.0469077,58,"cod_EM_init",4,"h-ctl"
1,1433080000,1416390000,156161000,138581000,20803100,138581000,20803100,0.0989555,0.5083,0.399318,0.399318,59,"cod_EM_init",4,"h-ctl"
1,3939310000,3909760000,136887000,0,0,0,0,0,0,-0.00354904,-0.00354904,6,"cod_EM_init",4,"h-ctl"
1,1411630000,1386300000,67090100,135993000,21298300,135993000,21298300,0.0988178,0.507888,-0.43901,-0.43901,60,"cod_EM_init",4,"h-ctl"
1,1411200000,1383490000,84173200,138904000,23942800,138904000,23942800,0.0997042,0.510534,-0.21155,-0.21155,61,"cod_EM_init",4,"h-ctl"
1,1412950000,1396080000,124835000,140169000,22493500,140169000,22493500,0.100624,0.513256,0.179802,0.179802,62,"cod_EM_init",4,"h-ctl"
1,1406710000,1385650000,92329000,140438000,22013700,140438000,22013700,0.101927,0.517077,-0.119545,-0.119545,63,"cod_EM_init",4,"h-ctl"
1,1402070000,1377300000,99467900,140802000,23181800,140802000,23181800,0.102166,0.517773,-0.0432145,-0.0432145,64,"cod_EM_init",4,"h-ctl"
1,1399350000,1378250000,125600000,140945000,22905300,140945000,22905300,0.102423,0.518518,0.189844,0.189844,65,"cod_EM_init",4,"h-ctl"
1,1397900000,1374380000,95250700,139967000,22853700,139967000,22853700,0.10192,0.517056,-0.0858833,-0.0858833,66,"cod_EM_init",4,"h-ctl"
1,1404830000,1379570000,118424000,139958000,23682100,139958000,23682100,0.100909,0.514096,0.130716,0.130716,67,"cod_EM_init",4,"h-ctl"
1,1416240000,1393450000,111362000,138947000,23099200,138947000,23099200,0.0993523,0.509486,0.0661642,0.0661642,68,"cod_EM_init",4,"h-ctl"
1,1433080000,1407780000,114191000,138035000,23279800,138035000,23279800,0.0973413,0.503433,0.0881487,0.0881487,69,"cod_EM_init",4,"h-ctl"
1,3926760000,3897080000,115728000,0,0,0,0,0,0,-0.168149,-0.168149,7,"cod_EM_init",4,"h-ctl"
1,1455280000,1430560000,92239500,136928000,23064200,136928000,23064200,0.09492,0.495998,-0.130172,-0.130172,70,"cod_EM_init",4,"h-ctl"
1,1480450000,1456830000,311294000,137242000,22972600,137242000,22972600,0.093388,0.491208,1.08076,1.08076,71,"cod_EM_init",4,"h-ctl"
1,1513680000,1478620000,55586100,136705000,23304100,136705000,23304100,0.0917499,0.486012,-0.646408,-0.646408,72,"cod_EM_init",4,"h-ctl"
1,1602600000,1553700000,220848000,144797000,30141700,144797000,30141700,0.0889865,0.477067,0.718896,0.718896,73,"cod_EM_init",4,"h-ctl"
1,1710560000,1684510000,100933000,149021000,27107400,149021000,27107400,0.0862686,0.468043,-0.0862896,-0.0862896,74,"cod_EM_init",4,"h-ctl"
1,1828220000,1789350000,57854800,154952000,28916500,154952000,28916500,0.0836093,0.458988,-0.658538,-0.658538,75,"cod_EM_init",4,"h-ctl"
1,1926190000,1905500000,92385200,157732000,26301200,157732000,26301200,0.0811676,0.450473,-0.206154,-0.206154,76,"cod_EM_init",4,"h-ctl"
1,1971200000,1955550000,138940000,155588000,22579000,155588000,22579000,0.0794804,0.444472,0.195686,0.195686,77,"cod_EM_init",4,"h-ctl"
1,1969070000,1946010000,85792900,151068000,21111500,151068000,21111500,0.0781767,0.439769,-0.285253,-0.285253,78,"cod_EM_init",4,"h-ctl"
1,1948790000,1922300000,77717800,147747000,21532600,147747000,21532600,0.0772209,0.436284,-0.381162,-0.381162,79,"cod_EM_init",4,"h-ctl"
1,3912280000,3883290000,164682000,0,0,0,0,0,0,0.187989,0.187989,8,"cod_EM_init",4,"h-ctl"
1,1916280000,1897310000,107477000,143722000,20229100,143722000,20229100,0.0765109,0.433674,-0.0537955,-0.0537955,80,"cod_EM_init",4,"h-ctl"
1,1870670000,1851430000,128626000,138723000,18914000,138723000,18914000,0.0760172,0.431849,0.131859,0.131859,81,"cod_EM_init",4,"h-ctl"
1,1824650000,1799920000,115142000,134467000,18996300,134467000,18996300,0.075586,0.430248,0.0281921,0.0281921,82,"cod_EM_init",4,"h-ctl"
1,1.794e+09,1766840000,186962000,131723000,19762400,131723000,19762400,0.0748914,0.427654,0.517672,0.517672,83,"cod_EM_init",4,"h-ctl"
1,1786440000,1756170000,88611500,129635000,20204200,129635000,20204200,0.0737775,0.423458,-0.227413,-0.227413,84,"cod_EM_init",4,"h-ctl"
1,1814290000,1780470000,87150800,131489000,22253100,131489000,22253100,0.0727095,0.419392,-0.247566,-0.247566,85,"cod_EM_init",4,"h-ctl"
1,1852040000,1831470000,235138000,132456000,20898600,132456000,20898600,0.0716919,0.415479,0.737824,0.737824,86,"cod_EM_init",4,"h-ctl"
1,1.884e+09,1854870000,233469000,131564000,20092500,131564000,20092500,0.0706568,0.411459,0.727538,0.727538,87,"cod_EM_init",4,"h-ctl"
1,1949010000,1899090000,123323000,136037000,24129400,136037000,24129400,0.0699426,0.408661,0.0835078,0.0835078,88,"cod_EM_init",4,"h-ctl"
1,2064350000,2020290000,70868000,144388000,27051000,144388000,27051000,0.0689653,0.4048,-0.485199,-0.485199,89,"cod_EM_init",4,"h-ctl"
1,3894450000,3865190000,107718000,0,0,0,0,0,0,-0.232991,-0.232991,9,"cod_EM_init",4,"h-ctl"
1,2187110000,2162050000,114704000,150269000,25460000,150269000,25460000,0.0677722,0.400036,-0.0190132,-0.0190132,90,"cod_EM_init",4,"h-ctl"
1,2267940000,2248650000,164532000,151592000,22458900,151592000,22458900,0.0668451,0.396296,0.333212,0.333212,91,"cod_EM_init",4,"h-ctl"
1,2303050000,2274920000,114716000,149632000,21381800,149632000,21381800,0.065672,0.391513,-0.0299076,-0.0299076,92,"cod_EM_init",4,"h-ctl"
1,2319320000,2286970000,96235700,147414000,21806800,147414000,21806800,0.064221,0.385519,-0.206682,-0.206682,93,"cod_EM_init",4,"h-ctl"
1,2323380000,2298730000,134770000,144066000,20707000,144066000,20707000,0.0626907,0.379104,0.129011,0.129011,94,"cod_EM_init",4,"h-ctl"
1,2311940000,2287870000,96387000,139631000,19310700,139631000,19310700,0.0613425,0.373369,-0.205194,-0.205194,95,"cod_EM_init",4,"h-ctl"
1,2293400000,2266650000,103305000,136395000,19120400,136395000,19120400,0.0603932,0.369284,-0.133909,-0.133909,96,"cod_EM_init",4,"h-ctl"
1,2266390000,2244210000,176342000,131416000,17931400,131416000,17931400,0.0589636,0.363058,0.402951,0.402951,97,"cod_EM_init",4,"h-ctl"
1,2237250000,2209650000,214944000,127005000,17416200,127005000,17416200,0.0579056,0.358392,0.604248,0.604248,98,"cod_EM_init",4,"h-ctl"
1,2234290000,2193700000,105659000,126234000,19162300,126234000,19162300,0.0573256,0.355812,-0.104336,-0.104336,99,"cod_EM_init",4,"h-ctl"
1,3908680000,3878510000,131395000,0,0,0,0,0,NA,-0.018531,-0.018531,1,"cod_OM",4,"h-ctl"
1,3843390000,3811600000,144385000,0,0,0,0,0,NA,0.104019,0.104019,10,"cod_OM",4,"h-ctl"
1,1932130000,1897560000,155187000,127710000,20989800,127710000,20989800,0.0662443,NA,0.279384,0.279384,100,"cod_OM",4,"h-ctl"
1,1981660000,1955090000,166644000,234981000,36162100,234981000,36162100,0.122181,NA,0.343487,0.343487,101,"cod_OM",4,"h-ctl"
1,1936070000,1901340000,100586000,228546000,36792300,228546000,36792300,0.12134,NA,-0.154713,-0.154713,102,"cod_OM",4,"h-ctl"
1,1908170000,1875650000,73118900,221615000,37250100,221615000,37250100,0.118318,NA,-0.470346,-0.470346,103,"cod_OM",4,"h-ctl"
1,1878800000,1857540000,121133000,214728000,33520000,214728000,33520000,0.116611,NA,0.0368251,0.0368251,104,"cod_OM",4,"h-ctl"
1,1827740000,1807970000,95535400,207796000,29771100,207796000,29771100,0.11722,NA,-0.193867,-0.193867,105,"cod_OM",4,"h-ctl"
1,1762200000,1737470000,71177300,201441000,29899700,201441000,29899700,0.118047,NA,-0.478089,-0.478089,106,"cod_OM",4,"h-ctl"
1,3833620000,3806750000,118744000,0,0,0,0,0,NA,-0.0884406,-0.0884406,11,"cod_OM",4,"h-ctl"
1,3825610000,3795220000,137782000,0,0,0,0,0,NA,0.0635641,0.0635641,12,"cod_OM",4,"h-ctl"
1,3817850000,3789530000,168017000,0,0,0,0,0,NA,0.26504,0.26504,13,"cod_OM",4,"h-ctl"
1,3814610000,3781790000,117606000,0,0,0,0,0,NA,-0.0885266,-0.0885266,14,"cod_OM",4,"h-ctl"
1,3824800000,3790670000,98424400,0,0,0,0,0,NA,-0.264018,-0.264018,15,"cod_OM",4,"h-ctl"
1,3838850000,3812960000,103373000,0,0,0,0,0,NA,-0.212885,-0.212885,16,"cod_OM",4,"h-ctl"
1,3839510000,3816690000,165209000,0,0,0,0,0,NA,0.258727,0.258727,17,"cod_OM",4,"h-ctl"
1,3822510000,3795170000,174968000,0,0,0,0,0,NA,0.319772,0.319772,18,"cod_OM",4,"h-ctl"
1,3808350000,3771290000,146139000,0,0,0,0,0,NA,0.143479,0.143479,19,"cod_OM",4,"h-ctl"
1,3908520000,3878510000,130573000,0,0,0,0,0,NA,-0.0219284,-0.0219284,2,"cod_OM",4,"h-ctl"
1,3816650000,3779310000,107266000,0,0,0,0,0,NA,-0.163182,-0.163182,20,"cod_OM",4,"h-ctl"
1,3844500000,3813750000,157273000,0,0,0,0,0,NA,0.221125,0.221125,21,"cod_OM",4,"h-ctl"
1,3874320000,3846290000,164174000,0,0,0,0,0,NA,0.265791,0.265791,22,"cod_OM",4,"h-ctl"
1,3905400000,3870110000,184026000,0,0,0,0,0,NA,0.381988,0.381988,23,"cod_OM",4,"h-ctl"
1,3946300000,3908130000,211751000,0,0,0,0,0,NA,0.523888,0.523888,24,"cod_OM",4,"h-ctl"
1,4008770000,3965740000,98252900,0,0,0,0,0,NA,-0.243042,-0.243042,25,"cod_OM",4,"h-ctl"
1,4097160000,4057300000,142698000,313240000,40432100,313240000,40432100,0.0791,NA,0.130037,0.130037,26,"cod_OM",4,"h-ctl"
1,3869540000,3843280000,124713000,297337000,36235100,297337000,36235100,0.0796882,NA,0.00250748,0.00250748,27,"cod_OM",4,"h-ctl"
1,3640910000,3610690000,205566000,280706000,33898600,280706000,33898600,0.0801406,NA,0.510961,0.510961,28,"cod_OM",4,"h-ctl"
1,3419490000,3386140000,151835000,264545000,32186500,264545000,32186500,0.0806212,NA,0.217437,0.217437,29,"cod_OM",4,"h-ctl"
1,3907380000,3877770000,129642000,0,0,0,0,0,NA,-0.0261771,-0.0261771,3,"cod_OM",4,"h-ctl"
1,3232410000,3191060000,143110000,252509000,33373600,252509000,33373600,0.0809888,NA,0.167463,0.167463,30,"cod_OM",4,"h-ctl"
1,3082010000,3048120000,102899000,243741000,32838600,243741000,32838600,0.0816305,NA,-0.154978,-0.154978,31,"cod_OM",4,"h-ctl"
1,2952780000,2923340000,154982000,236189000,31687100,236189000,31687100,0.0823799,NA,0.26161,0.26161,32,"cod_OM",4,"h-ctl"
1,2827170000,2800280000,169778000,227529000,29619700,227529000,29619700,0.0831156,NA,0.360287,0.360287,33,"cod_OM",4,"h-ctl"
1,2712700000,2677750000,145404000,220572000,29908000,220572000,29908000,0.0839474,NA,0.213389,0.213389,34,"cod_OM",4,"h-ctl"
1,2622150000,2586110000,55323400,215711000,30761900,215711000,30761900,0.0845238,NA,-0.746437,-0.746437,35,"cod_OM",4,"h-ctl"
1,2547360000,2520580000,183541000,210975000,29958200,210975000,29958200,0.0846856,NA,0.457712,0.457712,36,"cod_OM",4,"h-ctl"
1,2.463e+09,2441090000,60355400,203134000,26626900,203134000,26626900,0.0849875,NA,-0.648208,-0.648208,37,"cod_OM",4,"h-ctl"
1,2381910000,2350570000,164137000,198280000,27794200,198280000,27794200,0.085452,NA,0.359847,0.359847,38,"cod_OM",4,"h-ctl"
1,2296090000,2274400000,68901900,191343000,25342900,191343000,25342900,0.0859417,NA,-0.501355,-0.501355,39,"cod_OM",4,"h-ctl"
1,3904400000,3875010000,128579000,0,0,0,0,0,NA,-0.031437,-0.031437,4,"cod_OM",4,"h-ctl"
1,2216950000,2187790000,83311400,187276000,26324500,187276000,26324500,0.0867983,NA,-0.303188,-0.303188,40,"cod_OM",4,"h-ctl"
1,2133370000,2115990000,81861600,181328000,24052200,181328000,24052200,0.087508,NA,-0.313435,-0.313435,41,"cod_OM",4,"h-ctl"
1,2038240000,2019850000,274894000,174744000,22519700,174744000,22519700,0.0886658,NA,0.908426,0.908426,42,"cod_OM",4,"h-ctl"
1,1946860000,1915880000,35747900,167425000,22516700,167425000,22516700,0.0895727,NA,-1.11907,-1.11907,43,"cod_OM",4,"h-ctl"
1,1909600000,1866420000,64631900,169673000,28688700,169673000,28688700,0.090308,NA,-0.520522,-0.520522,44,"cod_OM",4,"h-ctl"
1,1888220000,1875620000,169659000,168561000,25017800,168561000,25017800,0.0905788,NA,0.443364,0.443364,45,"cod_OM",4,"h-ctl"
1,1852490000,1831320000,106873000,163795000,22683700,163795000,22683700,0.0907686,NA,-0.0129218,-0.0129218,46,"cod_OM",4,"h-ctl"
1,1823870000,1791470000,65439900,162330000,24882500,162330000,24882500,0.0908999,NA,-0.497931,-0.497931,47,"cod_OM",4,"h-ctl"
1,1801840000,1780090000,101703000,161850000,24458100,161850000,24458100,0.0913677,NA,-0.0553968,-0.0553968,48,"cod_OM",4,"h-ctl"
1,1768240000,1750710000,123142000,158898000,22384100,158898000,22384100,0.0919603,NA,0.140128,0.140128,49,"cod_OM",4,"h-ctl"
1,3899050000,3869880000,127380000,0,0,0,0,0,NA,-0.0377435,-0.0377435,5,"cod_OM",4,"h-ctl"
